timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-06-24T00:45:01.958216,fan_hunter,2751,0,0.0000,0.0
2026-06-24T00:45:01.958216,dm_monitor,1,0,0.0000,0.0
2026-06-24T00:45:01.958216,reply_v17,61,0,0.0000,0.0
2026-06-24T02:45:02.172987,fan_hunter,2763,0,0.0000,0.0
2026-06-24T02:45:02.172987,dm_monitor,1,0,0.0000,0.0
2026-06-24T02:45:02.172987,reply_v17,61,0,0.0000,0.0
2026-06-24T04:45:02.470011,fan_hunter,2764,0,0.0000,0.0
2026-06-24T04:45:02.470011,dm_monitor,1,0,0.0000,0.0
2026-06-24T04:45:02.470011,reply_v17,61,0,0.0000,0.0
2026-06-24T06:45:02.839218,fan_hunter,2764,0,0.0000,0.0
2026-06-24T06:45:02.839218,dm_monitor,1,0,0.0000,0.0
2026-06-24T06:45:02.839218,reply_v17,61,0,0.0000,0.0
2026-06-24T08:23:07.056078,fan_hunter,2774,0,0.0000,0.0
2026-06-24T08:23:07.056078,dm_monitor,1,0,0.0000,0.0
2026-06-24T08:23:07.056078,reply_v17,61,0,0.0000,0.0
2026-06-24T10:23:07.444622,fan_hunter,2775,0,0.0000,0.0
2026-06-24T10:23:07.444622,dm_monitor,1,0,0.0000,0.0
2026-06-24T10:23:07.444622,reply_v17,61,0,0.0000,0.0
2026-06-24T12:23:07.809639,fan_hunter,2775,0,0.0000,0.0
2026-06-24T12:23:07.809639,dm_monitor,1,0,0.0000,0.0
2026-06-24T12:23:07.809639,reply_v17,61,0,0.0000,0.0
2026-06-24T14:23:08.095411,fan_hunter,2797,0,0.0000,0.0
2026-06-24T14:23:08.095411,dm_monitor,1,0,0.0000,0.0
2026-06-24T14:23:08.095411,reply_v17,61,0,0.0000,0.0
2026-06-24T16:23:08.346225,fan_hunter,2799,0,0.0000,0.0
2026-06-24T16:23:08.346225,dm_monitor,1,0,0.0000,0.0
2026-06-24T16:23:08.346225,reply_v17,61,0,0.0000,0.0
2026-06-24T18:23:08.518810,fan_hunter,2803,0,0.0000,0.0
2026-06-24T18:23:08.518810,dm_monitor,1,0,0.0000,0.0
2026-06-24T18:23:08.518810,reply_v17,61,0,0.0000,0.0
2026-06-24T20:23:08.858299,fan_hunter,2805,0,0.0000,0.0
2026-06-24T20:23:08.858299,dm_monitor,1,0,0.0000,0.0
2026-06-24T20:23:08.858299,reply_v17,61,0,0.0000,0.0
2026-06-24T22:23:09.110197,fan_hunter,2808,0,0.0000,0.0
2026-06-24T22:23:09.110197,dm_monitor,1,0,0.0000,0.0
2026-06-24T22:23:09.110197,reply_v17,61,0,0.0000,0.0
