timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-07-04T00:43:57.072376,fan_hunter,3588,0,0.0000,0.0
2026-07-04T00:43:57.072376,dm_monitor,1,0,0.0000,0.0
2026-07-04T00:43:57.072376,reply_v17,61,0,0.0000,0.0
2026-07-04T02:43:57.540866,fan_hunter,3588,0,0.0000,0.0
2026-07-04T02:43:57.540866,dm_monitor,1,0,0.0000,0.0
2026-07-04T02:43:57.540866,reply_v17,61,0,0.0000,0.0
2026-07-04T04:43:58.020742,fan_hunter,3589,0,0.0000,0.0
2026-07-04T04:43:58.020742,dm_monitor,1,0,0.0000,0.0
2026-07-04T04:43:58.020742,reply_v17,61,0,0.0000,0.0
2026-07-04T06:43:58.861781,fan_hunter,3618,0,0.0000,0.0
2026-07-04T06:43:58.861781,dm_monitor,1,0,0.0000,0.0
2026-07-04T06:43:58.861781,reply_v17,61,0,0.0000,0.0
2026-07-04T08:43:59.298770,fan_hunter,3618,0,0.0000,0.0
2026-07-04T08:43:59.298770,dm_monitor,1,0,0.0000,0.0
2026-07-04T08:43:59.298770,reply_v17,61,0,0.0000,0.0
2026-07-04T10:43:59.490187,fan_hunter,3618,0,0.0000,0.0
2026-07-04T10:43:59.490187,dm_monitor,1,0,0.0000,0.0
2026-07-04T10:43:59.490187,reply_v17,61,0,0.0000,0.0
2026-07-04T12:44:00.081111,fan_hunter,3623,0,0.0000,0.0
2026-07-04T12:44:00.081111,dm_monitor,1,0,0.0000,0.0
2026-07-04T12:44:00.081111,reply_v17,61,0,0.0000,0.0
2026-07-04T14:44:00.498691,fan_hunter,3623,0,0.0000,0.0
2026-07-04T14:44:00.498691,dm_monitor,1,0,0.0000,0.0
2026-07-04T14:44:00.498691,reply_v17,61,0,0.0000,0.0
2026-07-04T16:44:00.750412,fan_hunter,3634,0,0.0000,0.0
2026-07-04T16:44:00.750412,dm_monitor,1,0,0.0000,0.0
2026-07-04T16:44:00.750412,reply_v17,61,0,0.0000,0.0
2026-07-04T18:44:01.142632,fan_hunter,3640,0,0.0000,0.0
2026-07-04T18:44:01.142632,dm_monitor,1,0,0.0000,0.0
2026-07-04T18:44:01.142632,reply_v17,61,0,0.0000,0.0
2026-07-04T20:44:01.547230,fan_hunter,3649,0,0.0000,0.0
2026-07-04T20:44:01.547230,dm_monitor,1,0,0.0000,0.0
2026-07-04T20:44:01.547230,reply_v17,61,0,0.0000,0.0
2026-07-04T22:44:01.679861,fan_hunter,3667,0,0.0000,0.0
2026-07-04T22:44:01.679861,dm_monitor,1,0,0.0000,0.0
2026-07-04T22:44:01.679861,reply_v17,61,0,0.0000,0.0
