timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-06-06T00:51:29.757442,fan_hunter,1092,0,0.0000,0.0
2026-06-06T00:51:29.757442,dm_monitor,1,0,0.0000,0.0
2026-06-06T00:51:29.757442,reply_v17,53,0,0.0000,0.0
2026-06-06T02:51:29.966445,fan_hunter,1094,0,0.0000,0.0
2026-06-06T02:51:29.966445,dm_monitor,1,0,0.0000,0.0
2026-06-06T02:51:29.966445,reply_v17,53,0,0.0000,0.0
2026-06-06T04:51:30.174352,fan_hunter,1096,0,0.0000,0.0
2026-06-06T04:51:30.174352,dm_monitor,1,0,0.0000,0.0
2026-06-06T04:51:30.174352,reply_v17,53,0,0.0000,0.0
2026-06-06T06:51:30.527931,fan_hunter,1096,0,0.0000,0.0
2026-06-06T06:51:30.527931,dm_monitor,1,0,0.0000,0.0
2026-06-06T06:51:30.527931,reply_v17,53,0,0.0000,0.0
2026-06-06T08:51:30.981166,fan_hunter,1097,0,0.0000,0.0
2026-06-06T08:51:30.981166,dm_monitor,1,0,0.0000,0.0
2026-06-06T08:51:30.981166,reply_v17,53,0,0.0000,0.0
2026-06-06T10:51:31.228282,fan_hunter,1103,0,0.0000,0.0
2026-06-06T10:51:31.228282,dm_monitor,1,0,0.0000,0.0
2026-06-06T10:51:31.228282,reply_v17,53,0,0.0000,0.0
2026-06-06T12:51:31.466022,fan_hunter,1107,0,0.0000,0.0
2026-06-06T12:51:31.466022,dm_monitor,1,0,0.0000,0.0
2026-06-06T12:51:31.466022,reply_v17,53,0,0.0000,0.0
2026-06-06T14:51:31.714066,fan_hunter,1129,0,0.0000,0.0
2026-06-06T14:51:31.714066,dm_monitor,1,0,0.0000,0.0
2026-06-06T14:51:31.714066,reply_v17,53,0,0.0000,0.0
2026-06-06T16:51:32.107169,fan_hunter,1131,0,0.0000,0.0
2026-06-06T16:51:32.107169,dm_monitor,1,0,0.0000,0.0
2026-06-06T16:51:32.107169,reply_v17,53,0,0.0000,0.0
2026-06-06T18:51:32.472894,fan_hunter,1133,0,0.0000,0.0
2026-06-06T18:51:32.472894,dm_monitor,1,0,0.0000,0.0
2026-06-06T18:51:32.472894,reply_v17,53,0,0.0000,0.0
2026-06-06T20:51:32.698457,fan_hunter,1160,0,0.0000,0.0
2026-06-06T20:51:32.698457,dm_monitor,1,0,0.0000,0.0
2026-06-06T20:51:32.698457,reply_v17,53,0,0.0000,0.0
2026-06-06T22:51:32.929491,fan_hunter,1171,0,0.0000,0.0
2026-06-06T22:51:32.929491,dm_monitor,1,0,0.0000,0.0
2026-06-06T22:51:32.929491,reply_v17,53,0,0.0000,0.0
