timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-06-13T00:58:56.480870,fan_hunter,1797,0,0.0000,0.0
2026-06-13T00:58:56.480870,dm_monitor,1,0,0.0000,0.0
2026-06-13T00:58:56.480870,reply_v17,61,0,0.0000,0.0
2026-06-13T02:58:57.037766,fan_hunter,1797,0,0.0000,0.0
2026-06-13T02:58:57.037766,dm_monitor,1,0,0.0000,0.0
2026-06-13T02:58:57.037766,reply_v17,61,0,0.0000,0.0
2026-06-13T04:58:57.429788,fan_hunter,1797,0,0.0000,0.0
2026-06-13T04:58:57.429788,dm_monitor,1,0,0.0000,0.0
2026-06-13T04:58:57.429788,reply_v17,61,0,0.0000,0.0
2026-06-13T06:58:57.838143,fan_hunter,1798,0,0.0000,0.0
2026-06-13T06:58:57.838143,dm_monitor,1,0,0.0000,0.0
2026-06-13T06:58:57.838143,reply_v17,61,0,0.0000,0.0
2026-06-13T08:58:58.119902,fan_hunter,1798,0,0.0000,0.0
2026-06-13T08:58:58.119902,dm_monitor,1,0,0.0000,0.0
2026-06-13T08:58:58.119902,reply_v17,61,0,0.0000,0.0
2026-06-13T10:58:58.402611,fan_hunter,1798,0,0.0000,0.0
2026-06-13T10:58:58.402611,dm_monitor,1,0,0.0000,0.0
2026-06-13T10:58:58.402611,reply_v17,61,0,0.0000,0.0
2026-06-13T11:04:22.540486,fan_hunter,1798,0,0.0000,0.0
2026-06-13T11:04:22.540486,dm_monitor,1,0,0.0000,0.0
2026-06-13T11:04:22.540486,reply_v17,61,0,0.0000,0.0
2026-06-13T11:46:46.742098,fan_hunter,1808,0,0.0000,0.0
2026-06-13T11:46:46.742098,dm_monitor,1,0,0.0000,0.0
2026-06-13T11:46:46.742098,reply_v17,61,0,0.0000,0.0
2026-06-13T12:11:35.004033,fan_hunter,1808,0,0.0000,0.0
2026-06-13T12:11:35.004033,dm_monitor,1,0,0.0000,0.0
2026-06-13T12:11:35.004033,reply_v17,61,0,0.0000,0.0
2026-06-13T12:26:50.091189,fan_hunter,1808,0,0.0000,0.0
2026-06-13T12:26:50.091189,dm_monitor,1,0,0.0000,0.0
2026-06-13T12:26:50.091189,reply_v17,61,0,0.0000,0.0
2026-06-13T12:35:00.989470,fan_hunter,1808,0,0.0000,0.0
2026-06-13T12:35:00.989470,dm_monitor,1,0,0.0000,0.0
2026-06-13T12:35:00.989470,reply_v17,61,0,0.0000,0.0
2026-06-13T13:05:47.078447,fan_hunter,1808,0,0.0000,0.0
2026-06-13T13:05:47.078447,dm_monitor,1,0,0.0000,0.0
2026-06-13T13:05:47.078447,reply_v17,61,0,0.0000,0.0
2026-06-13T15:05:50.379348,fan_hunter,1812,0,0.0000,0.0
2026-06-13T15:05:50.379348,dm_monitor,1,0,0.0000,0.0
2026-06-13T15:05:50.379348,reply_v17,61,0,0.0000,0.0
2026-06-13T17:05:50.737530,fan_hunter,1812,0,0.0000,0.0
2026-06-13T17:05:50.737530,dm_monitor,1,0,0.0000,0.0
2026-06-13T17:05:50.737530,reply_v17,61,0,0.0000,0.0
2026-06-13T19:05:51.183404,fan_hunter,1812,0,0.0000,0.0
2026-06-13T19:05:51.183404,dm_monitor,1,0,0.0000,0.0
2026-06-13T19:05:51.183404,reply_v17,61,0,0.0000,0.0
2026-06-13T21:05:51.349325,fan_hunter,1813,0,0.0000,0.0
2026-06-13T21:05:51.349325,dm_monitor,1,0,0.0000,0.0
2026-06-13T21:05:51.349325,reply_v17,61,0,0.0000,0.0
2026-06-13T23:05:51.688799,fan_hunter,1832,0,0.0000,0.0
2026-06-13T23:05:51.688799,dm_monitor,1,0,0.0000,0.0
2026-06-13T23:05:51.688799,reply_v17,61,0,0.0000,0.0
