timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-07-17T01:53:52.658197,fan_hunter,4864,0,0.0000,0.0
2026-07-17T01:53:52.658197,dm_monitor,1,0,0.0000,0.0
2026-07-17T01:53:52.658197,reply_v17,61,0,0.0000,0.0
2026-07-17T03:53:52.979168,fan_hunter,4868,0,0.0000,0.0
2026-07-17T03:53:52.979168,dm_monitor,1,0,0.0000,0.0
2026-07-17T03:53:52.979168,reply_v17,61,0,0.0000,0.0
2026-07-17T05:53:53.463696,fan_hunter,4868,0,0.0000,0.0
2026-07-17T05:53:53.463696,dm_monitor,1,0,0.0000,0.0
2026-07-17T05:53:53.463696,reply_v17,61,0,0.0000,0.0
2026-07-17T07:53:53.892788,fan_hunter,4869,0,0.0000,0.0
2026-07-17T07:53:53.892788,dm_monitor,1,0,0.0000,0.0
2026-07-17T07:53:53.892788,reply_v17,61,0,0.0000,0.0
2026-07-17T09:53:54.333160,fan_hunter,4870,0,0.0000,0.0
2026-07-17T09:53:54.333160,dm_monitor,1,0,0.0000,0.0
2026-07-17T09:53:54.333160,reply_v17,61,0,0.0000,0.0
2026-07-17T11:53:54.732099,fan_hunter,4895,0,0.0000,0.0
2026-07-17T11:53:54.732099,dm_monitor,1,0,0.0000,0.0
2026-07-17T11:53:54.732099,reply_v17,61,0,0.0000,0.0
2026-07-17T13:53:54.895305,fan_hunter,4904,0,0.0000,0.0
2026-07-17T13:53:54.895305,dm_monitor,1,0,0.0000,0.0
2026-07-17T13:53:54.895305,reply_v17,61,0,0.0000,0.0
2026-07-17T15:53:55.400523,fan_hunter,4908,0,0.0000,0.0
2026-07-17T15:53:55.400523,dm_monitor,1,0,0.0000,0.0
2026-07-17T15:53:55.400523,reply_v17,61,0,0.0000,0.0
2026-07-17T17:53:55.745247,fan_hunter,4928,0,0.0000,0.0
2026-07-17T17:53:55.745247,dm_monitor,1,0,0.0000,0.0
2026-07-17T17:53:55.745247,reply_v17,61,0,0.0000,0.0
2026-07-17T19:53:55.987637,fan_hunter,4930,0,0.0000,0.0
2026-07-17T19:53:55.987637,dm_monitor,1,0,0.0000,0.0
2026-07-17T19:53:55.987637,reply_v17,61,0,0.0000,0.0
2026-07-17T21:53:56.533185,fan_hunter,4933,0,0.0000,0.0
2026-07-17T21:53:56.533185,dm_monitor,1,0,0.0000,0.0
2026-07-17T21:53:56.533185,reply_v17,61,0,0.0000,0.0
2026-07-17T23:53:56.867128,fan_hunter,4937,0,0.0000,0.0
2026-07-17T23:53:56.867128,dm_monitor,1,0,0.0000,0.0
2026-07-17T23:53:56.867128,reply_v17,61,0,0.0000,0.0
