timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-06-23T00:44:58.055014,fan_hunter,2658,0,0.0000,0.0
2026-06-23T00:44:58.055014,dm_monitor,1,0,0.0000,0.0
2026-06-23T00:44:58.055014,reply_v17,61,0,0.0000,0.0
2026-06-23T02:44:56.340955,fan_hunter,2658,0,0.0000,0.0
2026-06-23T02:44:56.340955,dm_monitor,1,0,0.0000,0.0
2026-06-23T02:44:56.340955,reply_v17,61,0,0.0000,0.0
2026-06-23T04:44:56.646791,fan_hunter,2659,0,0.0000,0.0
2026-06-23T04:44:56.646791,dm_monitor,1,0,0.0000,0.0
2026-06-23T04:44:56.646791,reply_v17,61,0,0.0000,0.0
2026-06-23T06:44:57.192064,fan_hunter,2659,0,0.0000,0.0
2026-06-23T06:44:57.192064,dm_monitor,1,0,0.0000,0.0
2026-06-23T06:44:57.192064,reply_v17,61,0,0.0000,0.0
2026-06-23T08:44:57.476815,fan_hunter,2692,0,0.0000,0.0
2026-06-23T08:44:57.476815,dm_monitor,1,0,0.0000,0.0
2026-06-23T08:44:57.476815,reply_v17,61,0,0.0000,0.0
2026-06-23T10:44:59.817796,fan_hunter,2692,0,0.0000,0.0
2026-06-23T10:44:59.817796,dm_monitor,1,0,0.0000,0.0
2026-06-23T10:44:59.817796,reply_v17,61,0,0.0000,0.0
2026-06-23T12:45:00.221700,fan_hunter,2693,0,0.0000,0.0
2026-06-23T12:45:00.221700,dm_monitor,1,0,0.0000,0.0
2026-06-23T12:45:00.221700,reply_v17,61,0,0.0000,0.0
2026-06-23T14:45:00.651089,fan_hunter,2696,0,0.0000,0.0
2026-06-23T14:45:00.651089,dm_monitor,1,0,0.0000,0.0
2026-06-23T14:45:00.651089,reply_v17,61,0,0.0000,0.0
2026-06-23T16:45:00.826312,fan_hunter,2697,0,0.0000,0.0
2026-06-23T16:45:00.826312,dm_monitor,1,0,0.0000,0.0
2026-06-23T16:45:00.826312,reply_v17,61,0,0.0000,0.0
2026-06-23T18:45:01.225889,fan_hunter,2708,0,0.0000,0.0
2026-06-23T18:45:01.225889,dm_monitor,1,0,0.0000,0.0
2026-06-23T18:45:01.225889,reply_v17,61,0,0.0000,0.0
2026-06-23T20:45:01.522136,fan_hunter,2736,0,0.0000,0.0
2026-06-23T20:45:01.522136,dm_monitor,1,0,0.0000,0.0
2026-06-23T20:45:01.522136,reply_v17,61,0,0.0000,0.0
2026-06-23T22:45:01.830746,fan_hunter,2747,0,0.0000,0.0
2026-06-23T22:45:01.830746,dm_monitor,1,0,0.0000,0.0
2026-06-23T22:45:01.830746,reply_v17,61,0,0.0000,0.0
