timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-07-11T01:28:02.510079,fan_hunter,4317,0,0.0000,0.0
2026-07-11T01:28:02.510079,dm_monitor,1,0,0.0000,0.0
2026-07-11T01:28:02.510079,reply_v17,61,0,0.0000,0.0
2026-07-11T03:30:41.912233,fan_hunter,4334,0,0.0000,0.0
2026-07-11T03:30:41.912233,dm_monitor,1,0,0.0000,0.0
2026-07-11T03:30:41.912233,reply_v17,61,0,0.0000,0.0
2026-07-11T09:30:42.670695,fan_hunter,4345,0,0.0000,0.0
2026-07-11T09:30:42.670695,dm_monitor,1,0,0.0000,0.0
2026-07-11T09:30:42.670695,reply_v17,61,0,0.0000,0.0
2026-07-11T09:59:20.206002,fan_hunter,4345,0,0.0000,0.0
2026-07-11T09:59:20.206002,dm_monitor,1,0,0.0000,0.0
2026-07-11T09:59:20.206002,reply_v17,61,0,0.0000,0.0
2026-07-11T11:59:21.422616,fan_hunter,4359,0,0.0000,0.0
2026-07-11T11:59:21.422616,dm_monitor,1,0,0.0000,0.0
2026-07-11T11:59:21.422616,reply_v17,61,0,0.0000,0.0
2026-07-11T13:59:21.807383,fan_hunter,4433,0,0.0000,0.0
2026-07-11T13:59:21.807383,dm_monitor,1,0,0.0000,0.0
2026-07-11T13:59:21.807383,reply_v17,61,0,0.0000,0.0
2026-07-11T15:59:21.955272,fan_hunter,4446,0,0.0000,0.0
2026-07-11T15:59:21.955272,dm_monitor,1,0,0.0000,0.0
2026-07-11T15:59:21.955272,reply_v17,61,0,0.0000,0.0
2026-07-11T18:02:01.248074,fan_hunter,4447,0,0.0000,0.0
2026-07-11T18:02:01.248074,dm_monitor,1,0,0.0000,0.0
2026-07-11T18:02:01.248074,reply_v17,61,0,0.0000,0.0
2026-07-11T20:02:01.702447,fan_hunter,4470,0,0.0000,0.0
2026-07-11T20:02:01.702447,dm_monitor,1,0,0.0000,0.0
2026-07-11T20:02:01.702447,reply_v17,61,0,0.0000,0.0
2026-07-11T22:02:01.978547,fan_hunter,4476,0,0.0000,0.0
2026-07-11T22:02:01.978547,dm_monitor,1,0,0.0000,0.0
2026-07-11T22:02:01.978547,reply_v17,61,0,0.0000,0.0
