timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-06-10T08:37:48.417193,fan_hunter,1449,0,0.0000,0.0
2026-06-10T08:37:48.417193,dm_monitor,1,0,0.0000,0.0
2026-06-10T08:37:48.417193,reply_v17,61,0,0.0000,0.0
2026-06-10T10:37:49.844591,fan_hunter,1479,0,0.0000,0.0
2026-06-10T10:37:49.844591,dm_monitor,1,0,0.0000,0.0
2026-06-10T10:37:49.844591,reply_v17,61,0,0.0000,0.0
2026-06-10T12:37:50.406471,fan_hunter,1486,0,0.0000,0.0
2026-06-10T12:37:50.406471,dm_monitor,1,0,0.0000,0.0
2026-06-10T12:37:50.406471,reply_v17,61,0,0.0000,0.0
2026-06-10T14:37:50.568271,fan_hunter,1494,0,0.0000,0.0
2026-06-10T14:37:50.568271,dm_monitor,1,0,0.0000,0.0
2026-06-10T14:37:50.568271,reply_v17,61,0,0.0000,0.0
2026-06-10T16:37:50.926063,fan_hunter,1495,0,0.0000,0.0
2026-06-10T16:37:50.926063,dm_monitor,1,0,0.0000,0.0
2026-06-10T16:37:50.926063,reply_v17,61,0,0.0000,0.0
2026-06-10T18:37:51.303791,fan_hunter,1495,0,0.0000,0.0
2026-06-10T18:37:51.303791,dm_monitor,1,0,0.0000,0.0
2026-06-10T18:37:51.303791,reply_v17,61,0,0.0000,0.0
2026-06-10T20:37:51.556122,fan_hunter,1513,0,0.0000,0.0
2026-06-10T20:37:51.556122,dm_monitor,1,0,0.0000,0.0
2026-06-10T20:37:51.556122,reply_v17,61,0,0.0000,0.0
2026-06-10T22:37:51.802816,fan_hunter,1548,0,0.0000,0.0
2026-06-10T22:37:51.802816,dm_monitor,1,0,0.0000,0.0
2026-06-10T22:37:51.802816,reply_v17,61,0,0.0000,0.0
