timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-07-06T01:27:05.999868,fan_hunter,3737,0,0.0000,0.0
2026-07-06T01:27:05.999868,dm_monitor,1,0,0.0000,0.0
2026-07-06T01:27:05.999868,reply_v17,61,0,0.0000,0.0
2026-07-06T03:27:06.209508,fan_hunter,3737,0,0.0000,0.0
2026-07-06T03:27:06.209508,dm_monitor,1,0,0.0000,0.0
2026-07-06T03:27:06.209508,reply_v17,61,0,0.0000,0.0
2026-07-06T05:27:06.622800,fan_hunter,3737,0,0.0000,0.0
2026-07-06T05:27:06.622800,dm_monitor,1,0,0.0000,0.0
2026-07-06T05:27:06.622800,reply_v17,61,0,0.0000,0.0
2026-07-06T07:27:06.839981,fan_hunter,3741,0,0.0000,0.0
2026-07-06T07:27:06.839981,dm_monitor,1,0,0.0000,0.0
2026-07-06T07:27:06.839981,reply_v17,61,0,0.0000,0.0
2026-07-06T09:27:07.126189,fan_hunter,3742,0,0.0000,0.0
2026-07-06T09:27:07.126189,dm_monitor,1,0,0.0000,0.0
2026-07-06T09:27:07.126189,reply_v17,61,0,0.0000,0.0
2026-07-06T11:27:07.390456,fan_hunter,3747,0,0.0000,0.0
2026-07-06T11:27:07.390456,dm_monitor,1,0,0.0000,0.0
2026-07-06T11:27:07.390456,reply_v17,61,0,0.0000,0.0
2026-07-06T13:27:07.646816,fan_hunter,3787,0,0.0000,0.0
2026-07-06T13:27:07.646816,dm_monitor,1,0,0.0000,0.0
2026-07-06T13:27:07.646816,reply_v17,61,0,0.0000,0.0
2026-07-06T15:27:07.874042,fan_hunter,3788,0,0.0000,0.0
2026-07-06T15:27:07.874042,dm_monitor,1,0,0.0000,0.0
2026-07-06T15:27:07.874042,reply_v17,61,0,0.0000,0.0
2026-07-06T17:27:08.237433,fan_hunter,3789,0,0.0000,0.0
2026-07-06T17:27:08.237433,dm_monitor,1,0,0.0000,0.0
2026-07-06T17:27:08.237433,reply_v17,61,0,0.0000,0.0
2026-07-06T19:27:08.468277,fan_hunter,3792,0,0.0000,0.0
2026-07-06T19:27:08.468277,dm_monitor,1,0,0.0000,0.0
2026-07-06T19:27:08.468277,reply_v17,61,0,0.0000,0.0
2026-07-06T21:27:08.802566,fan_hunter,3792,0,0.0000,0.0
2026-07-06T21:27:08.802566,dm_monitor,1,0,0.0000,0.0
2026-07-06T21:27:08.802566,reply_v17,61,0,0.0000,0.0
2026-07-06T23:27:08.890170,fan_hunter,3793,0,0.0000,0.0
2026-07-06T23:27:08.890170,dm_monitor,1,0,0.0000,0.0
2026-07-06T23:27:08.890170,reply_v17,61,0,0.0000,0.0
