timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-07-03T00:43:51.431883,fan_hunter,3523,0,0.0000,0.0
2026-07-03T00:43:51.431883,dm_monitor,1,0,0.0000,0.0
2026-07-03T00:43:51.431883,reply_v17,61,0,0.0000,0.0
2026-07-03T02:43:51.784088,fan_hunter,3524,0,0.0000,0.0
2026-07-03T02:43:51.784088,dm_monitor,1,0,0.0000,0.0
2026-07-03T02:43:51.784088,reply_v17,61,0,0.0000,0.0
2026-07-03T04:43:52.064892,fan_hunter,3529,0,0.0000,0.0
2026-07-03T04:43:52.064892,dm_monitor,1,0,0.0000,0.0
2026-07-03T04:43:52.064892,reply_v17,61,0,0.0000,0.0
2026-07-03T06:43:52.256597,fan_hunter,3529,0,0.0000,0.0
2026-07-03T06:43:52.256597,dm_monitor,1,0,0.0000,0.0
2026-07-03T06:43:52.256597,reply_v17,61,0,0.0000,0.0
2026-07-03T08:43:52.967874,fan_hunter,3529,0,0.0000,0.0
2026-07-03T08:43:52.967874,dm_monitor,1,0,0.0000,0.0
2026-07-03T08:43:52.967874,reply_v17,61,0,0.0000,0.0
2026-07-03T10:43:53.539801,fan_hunter,3532,0,0.0000,0.0
2026-07-03T10:43:53.539801,dm_monitor,1,0,0.0000,0.0
2026-07-03T10:43:53.539801,reply_v17,61,0,0.0000,0.0
2026-07-03T12:43:53.769094,fan_hunter,3553,0,0.0000,0.0
2026-07-03T12:43:53.769094,dm_monitor,1,0,0.0000,0.0
2026-07-03T12:43:53.769094,reply_v17,61,0,0.0000,0.0
2026-07-03T14:43:54.408511,fan_hunter,3553,0,0.0000,0.0
2026-07-03T14:43:54.408511,dm_monitor,1,0,0.0000,0.0
2026-07-03T14:43:54.408511,reply_v17,61,0,0.0000,0.0
2026-07-03T16:43:55.059086,fan_hunter,3554,0,0.0000,0.0
2026-07-03T16:43:55.059086,dm_monitor,1,0,0.0000,0.0
2026-07-03T16:43:55.059086,reply_v17,61,0,0.0000,0.0
2026-07-03T18:43:55.562418,fan_hunter,3560,0,0.0000,0.0
2026-07-03T18:43:55.562418,dm_monitor,1,0,0.0000,0.0
2026-07-03T18:43:55.562418,reply_v17,61,0,0.0000,0.0
2026-07-03T20:43:56.008408,fan_hunter,3583,0,0.0000,0.0
2026-07-03T20:43:56.008408,dm_monitor,1,0,0.0000,0.0
2026-07-03T20:43:56.008408,reply_v17,61,0,0.0000,0.0
2026-07-03T22:43:56.579054,fan_hunter,3586,0,0.0000,0.0
2026-07-03T22:43:56.579054,dm_monitor,1,0,0.0000,0.0
2026-07-03T22:43:56.579054,reply_v17,61,0,0.0000,0.0
