timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-05-30T00:25:54.484175,fan_hunter,162,0,0.0000,0.0
2026-05-30T00:25:54.484175,dm_monitor,1,0,0.0000,0.0
2026-05-30T00:25:54.484175,reply_v17,12,0,0.0000,0.0
2026-05-30T02:25:54.783748,fan_hunter,162,0,0.0000,0.0
2026-05-30T02:25:54.783748,dm_monitor,1,0,0.0000,0.0
2026-05-30T02:25:54.783748,reply_v17,12,0,0.0000,0.0
2026-05-30T04:25:55.267977,fan_hunter,162,0,0.0000,0.0
2026-05-30T04:25:55.267977,dm_monitor,1,0,0.0000,0.0
2026-05-30T04:25:55.267977,reply_v17,12,0,0.0000,0.0
2026-05-30T06:25:55.712139,fan_hunter,162,0,0.0000,0.0
2026-05-30T06:25:55.712139,dm_monitor,1,0,0.0000,0.0
2026-05-30T06:25:55.712139,reply_v17,12,0,0.0000,0.0
2026-05-30T08:25:55.927172,fan_hunter,162,0,0.0000,0.0
2026-05-30T08:25:55.927172,dm_monitor,1,0,0.0000,0.0
2026-05-30T08:25:55.927172,reply_v17,12,0,0.0000,0.0
2026-05-30T10:25:56.151133,fan_hunter,162,0,0.0000,0.0
2026-05-30T10:25:56.151133,dm_monitor,1,0,0.0000,0.0
2026-05-30T10:25:56.151133,reply_v17,12,0,0.0000,0.0
2026-05-30T12:25:56.317906,fan_hunter,162,0,0.0000,0.0
2026-05-30T12:25:56.317906,dm_monitor,1,0,0.0000,0.0
2026-05-30T12:25:56.317906,reply_v17,12,0,0.0000,0.0
2026-05-30T14:25:56.544124,fan_hunter,162,0,0.0000,0.0
2026-05-30T14:25:56.544124,dm_monitor,1,0,0.0000,0.0
2026-05-30T14:25:56.544124,reply_v17,12,0,0.0000,0.0
2026-05-30T16:25:56.692898,fan_hunter,162,0,0.0000,0.0
2026-05-30T16:25:56.692898,dm_monitor,1,0,0.0000,0.0
2026-05-30T16:25:56.692898,reply_v17,12,0,0.0000,0.0
2026-05-30T18:25:56.855542,fan_hunter,162,0,0.0000,0.0
2026-05-30T18:25:56.855542,dm_monitor,1,0,0.0000,0.0
2026-05-30T18:25:56.855542,reply_v17,12,0,0.0000,0.0
2026-05-30T20:25:57.004446,fan_hunter,162,0,0.0000,0.0
2026-05-30T20:25:57.004446,dm_monitor,1,0,0.0000,0.0
2026-05-30T20:25:57.004446,reply_v17,12,0,0.0000,0.0
2026-05-30T22:25:57.198694,fan_hunter,223,0,0.0000,0.0
2026-05-30T22:25:57.198694,dm_monitor,1,0,0.0000,0.0
2026-05-30T22:25:57.198694,reply_v17,21,0,0.0000,0.0
