timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-06-05T00:51:25.094045,fan_hunter,1029,0,0.0000,0.0
2026-06-05T00:51:25.094045,dm_monitor,1,0,0.0000,0.0
2026-06-05T00:51:25.094045,reply_v17,53,0,0.0000,0.0
2026-06-05T02:51:25.482374,fan_hunter,1033,0,0.0000,0.0
2026-06-05T02:51:25.482374,dm_monitor,1,0,0.0000,0.0
2026-06-05T02:51:25.482374,reply_v17,53,0,0.0000,0.0
2026-06-05T04:51:25.673500,fan_hunter,1037,0,0.0000,0.0
2026-06-05T04:51:25.673500,dm_monitor,1,0,0.0000,0.0
2026-06-05T04:51:25.673500,reply_v17,53,0,0.0000,0.0
2026-06-05T06:51:25.907029,fan_hunter,1038,0,0.0000,0.0
2026-06-05T06:51:25.907029,dm_monitor,1,0,0.0000,0.0
2026-06-05T06:51:25.907029,reply_v17,53,0,0.0000,0.0
2026-06-05T08:51:27.675644,fan_hunter,1038,0,0.0000,0.0
2026-06-05T08:51:27.675644,dm_monitor,1,0,0.0000,0.0
2026-06-05T08:51:27.675644,reply_v17,53,0,0.0000,0.0
2026-06-05T10:51:27.900031,fan_hunter,1041,0,0.0000,0.0
2026-06-05T10:51:27.900031,dm_monitor,1,0,0.0000,0.0
2026-06-05T10:51:27.900031,reply_v17,53,0,0.0000,0.0
2026-06-05T12:51:28.121746,fan_hunter,1068,0,0.0000,0.0
2026-06-05T12:51:28.121746,dm_monitor,1,0,0.0000,0.0
2026-06-05T12:51:28.121746,reply_v17,53,0,0.0000,0.0
2026-06-05T14:51:28.326621,fan_hunter,1071,0,0.0000,0.0
2026-06-05T14:51:28.326621,dm_monitor,1,0,0.0000,0.0
2026-06-05T14:51:28.326621,reply_v17,53,0,0.0000,0.0
2026-06-05T16:51:28.502395,fan_hunter,1073,0,0.0000,0.0
2026-06-05T16:51:28.502395,dm_monitor,1,0,0.0000,0.0
2026-06-05T16:51:28.502395,reply_v17,53,0,0.0000,0.0
2026-06-05T18:51:28.705335,fan_hunter,1076,0,0.0000,0.0
2026-06-05T18:51:28.705335,dm_monitor,1,0,0.0000,0.0
2026-06-05T18:51:28.705335,reply_v17,53,0,0.0000,0.0
2026-06-05T20:51:29.091393,fan_hunter,1081,0,0.0000,0.0
2026-06-05T20:51:29.091393,dm_monitor,1,0,0.0000,0.0
2026-06-05T20:51:29.091393,reply_v17,53,0,0.0000,0.0
2026-06-05T22:51:29.370700,fan_hunter,1086,0,0.0000,0.0
2026-06-05T22:51:29.370700,dm_monitor,1,0,0.0000,0.0
2026-06-05T22:51:29.370700,reply_v17,53,0,0.0000,0.0
