timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-06-30T00:43:39.959967,fan_hunter,3339,0,0.0000,0.0
2026-06-30T00:43:39.959967,dm_monitor,1,0,0.0000,0.0
2026-06-30T00:43:39.959967,reply_v17,61,0,0.0000,0.0
2026-06-30T02:43:40.291361,fan_hunter,3343,0,0.0000,0.0
2026-06-30T02:43:40.291361,dm_monitor,1,0,0.0000,0.0
2026-06-30T02:43:40.291361,reply_v17,61,0,0.0000,0.0
2026-06-30T04:43:40.457265,fan_hunter,3343,0,0.0000,0.0
2026-06-30T04:43:40.457265,dm_monitor,1,0,0.0000,0.0
2026-06-30T04:43:40.457265,reply_v17,61,0,0.0000,0.0
2026-06-30T06:43:40.736343,fan_hunter,3343,0,0.0000,0.0
2026-06-30T06:43:40.736343,dm_monitor,1,0,0.0000,0.0
2026-06-30T06:43:40.736343,reply_v17,61,0,0.0000,0.0
2026-06-30T08:43:41.130429,fan_hunter,3343,0,0.0000,0.0
2026-06-30T08:43:41.130429,dm_monitor,1,0,0.0000,0.0
2026-06-30T08:43:41.130429,reply_v17,61,0,0.0000,0.0
2026-06-30T10:43:41.443119,fan_hunter,3353,0,0.0000,0.0
2026-06-30T10:43:41.443119,dm_monitor,1,0,0.0000,0.0
2026-06-30T10:43:41.443119,reply_v17,61,0,0.0000,0.0
2026-06-30T12:43:41.922617,fan_hunter,3353,0,0.0000,0.0
2026-06-30T12:43:41.922617,dm_monitor,1,0,0.0000,0.0
2026-06-30T12:43:41.922617,reply_v17,61,0,0.0000,0.0
2026-06-30T14:43:42.349581,fan_hunter,3353,0,0.0000,0.0
2026-06-30T14:43:42.349581,dm_monitor,1,0,0.0000,0.0
2026-06-30T14:43:42.349581,reply_v17,61,0,0.0000,0.0
2026-06-30T16:43:42.624265,fan_hunter,3361,0,0.0000,0.0
2026-06-30T16:43:42.624265,dm_monitor,1,0,0.0000,0.0
2026-06-30T16:43:42.624265,reply_v17,61,0,0.0000,0.0
2026-06-30T18:43:43.096668,fan_hunter,3361,0,0.0000,0.0
2026-06-30T18:43:43.096668,dm_monitor,1,0,0.0000,0.0
2026-06-30T18:43:43.096668,reply_v17,61,0,0.0000,0.0
2026-06-30T20:43:43.270988,fan_hunter,3362,0,0.0000,0.0
2026-06-30T20:43:43.270988,dm_monitor,1,0,0.0000,0.0
2026-06-30T20:43:43.270988,reply_v17,61,0,0.0000,0.0
2026-06-30T22:43:43.753177,fan_hunter,3366,0,0.0000,0.0
2026-06-30T22:43:43.753177,dm_monitor,1,0,0.0000,0.0
2026-06-30T22:43:43.753177,reply_v17,61,0,0.0000,0.0
