timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-07-15T00:04:52.916855,fan_hunter,4747,0,0.0000,0.0
2026-07-15T00:04:52.916855,dm_monitor,1,0,0.0000,0.0
2026-07-15T00:04:52.916855,reply_v17,61,0,0.0000,0.0
2026-07-15T02:04:53.212929,fan_hunter,4755,0,0.0000,0.0
2026-07-15T02:04:53.212929,dm_monitor,1,0,0.0000,0.0
2026-07-15T02:04:53.212929,reply_v17,61,0,0.0000,0.0
2026-07-15T04:04:53.560084,fan_hunter,4759,0,0.0000,0.0
2026-07-15T04:04:53.560084,dm_monitor,1,0,0.0000,0.0
2026-07-15T04:04:53.560084,reply_v17,61,0,0.0000,0.0
2026-07-15T06:04:53.774759,fan_hunter,4765,0,0.0000,0.0
2026-07-15T06:04:53.774759,dm_monitor,1,0,0.0000,0.0
2026-07-15T06:04:53.774759,reply_v17,61,0,0.0000,0.0
2026-07-15T08:04:54.147814,fan_hunter,4766,0,0.0000,0.0
2026-07-15T08:04:54.147814,dm_monitor,1,0,0.0000,0.0
2026-07-15T08:04:54.147814,reply_v17,61,0,0.0000,0.0
2026-07-15T08:44:25.868834,fan_hunter,4766,0,0.0000,0.0
2026-07-15T08:44:25.868834,dm_monitor,1,0,0.0000,0.0
2026-07-15T08:44:25.868834,reply_v17,61,0,0.0000,0.0
2026-07-15T10:44:27.030190,fan_hunter,4769,0,0.0000,0.0
2026-07-15T10:44:27.030190,dm_monitor,1,0,0.0000,0.0
2026-07-15T10:44:27.030190,reply_v17,61,0,0.0000,0.0
2026-07-15T12:44:27.317798,fan_hunter,4785,0,0.0000,0.0
2026-07-15T12:44:27.317798,dm_monitor,1,0,0.0000,0.0
2026-07-15T12:44:27.317798,reply_v17,61,0,0.0000,0.0
2026-07-15T14:44:27.718696,fan_hunter,4787,0,0.0000,0.0
2026-07-15T14:44:27.718696,dm_monitor,1,0,0.0000,0.0
2026-07-15T14:44:27.718696,reply_v17,61,0,0.0000,0.0
2026-07-15T16:44:28.139963,fan_hunter,4787,0,0.0000,0.0
2026-07-15T16:44:28.139963,dm_monitor,1,0,0.0000,0.0
2026-07-15T16:44:28.139963,reply_v17,61,0,0.0000,0.0
2026-07-15T18:44:28.568301,fan_hunter,4791,0,0.0000,0.0
2026-07-15T18:44:28.568301,dm_monitor,1,0,0.0000,0.0
2026-07-15T18:44:28.568301,reply_v17,61,0,0.0000,0.0
2026-07-15T20:44:28.910766,fan_hunter,4800,0,0.0000,0.0
2026-07-15T20:44:28.910766,dm_monitor,1,0,0.0000,0.0
2026-07-15T20:44:28.910766,reply_v17,61,0,0.0000,0.0
2026-07-15T22:44:29.351630,fan_hunter,4810,0,0.0000,0.0
2026-07-15T22:44:29.351630,dm_monitor,1,0,0.0000,0.0
2026-07-15T22:44:29.351630,reply_v17,61,0,0.0000,0.0
2026-07-15T23:53:45.920587,fan_hunter,4810,0,0.0000,0.0
2026-07-15T23:53:45.920587,dm_monitor,1,0,0.0000,0.0
2026-07-15T23:53:45.920587,reply_v17,61,0,0.0000,0.0
