timestamp,script,total_actions,converted,conversion_rate,avg_follow_days
2026-06-27T00:23:16.229414,fan_hunter,3040,0,0.0000,0.0
2026-06-27T00:23:16.229414,dm_monitor,1,0,0.0000,0.0
2026-06-27T00:23:16.229414,reply_v17,61,0,0.0000,0.0
2026-06-27T02:23:16.623577,fan_hunter,3041,0,0.0000,0.0
2026-06-27T02:23:16.623577,dm_monitor,1,0,0.0000,0.0
2026-06-27T02:23:16.623577,reply_v17,61,0,0.0000,0.0
2026-06-27T04:23:16.893962,fan_hunter,3052,0,0.0000,0.0
2026-06-27T04:23:16.893962,dm_monitor,1,0,0.0000,0.0
2026-06-27T04:23:16.893962,reply_v17,61,0,0.0000,0.0
2026-06-27T06:23:17.220804,fan_hunter,3055,0,0.0000,0.0
2026-06-27T06:23:17.220804,dm_monitor,1,0,0.0000,0.0
2026-06-27T06:23:17.220804,reply_v17,61,0,0.0000,0.0
2026-06-27T08:23:17.555268,fan_hunter,3062,0,0.0000,0.0
2026-06-27T08:23:17.555268,dm_monitor,1,0,0.0000,0.0
2026-06-27T08:23:17.555268,reply_v17,61,0,0.0000,0.0
2026-06-27T10:23:17.841092,fan_hunter,3066,0,0.0000,0.0
2026-06-27T10:23:17.841092,dm_monitor,1,0,0.0000,0.0
2026-06-27T10:23:17.841092,reply_v17,61,0,0.0000,0.0
2026-06-27T12:23:18.011143,fan_hunter,3070,0,0.0000,0.0
2026-06-27T12:23:18.011143,dm_monitor,1,0,0.0000,0.0
2026-06-27T12:23:18.011143,reply_v17,61,0,0.0000,0.0
2026-06-27T14:23:18.214984,fan_hunter,3095,0,0.0000,0.0
2026-06-27T14:23:18.214984,dm_monitor,1,0,0.0000,0.0
2026-06-27T14:23:18.214984,reply_v17,61,0,0.0000,0.0
2026-06-27T16:23:18.720063,fan_hunter,3110,0,0.0000,0.0
2026-06-27T16:23:18.720063,dm_monitor,1,0,0.0000,0.0
2026-06-27T16:23:18.720063,reply_v17,61,0,0.0000,0.0
2026-06-27T18:23:19.004784,fan_hunter,3127,0,0.0000,0.0
2026-06-27T18:23:19.004784,dm_monitor,1,0,0.0000,0.0
2026-06-27T18:23:19.004784,reply_v17,61,0,0.0000,0.0
2026-06-27T20:23:19.199159,fan_hunter,3156,0,0.0000,0.0
2026-06-27T20:23:19.199159,dm_monitor,1,0,0.0000,0.0
2026-06-27T20:23:19.199159,reply_v17,61,0,0.0000,0.0
2026-06-27T22:23:19.426754,fan_hunter,3162,0,0.0000,0.0
2026-06-27T22:23:19.426754,dm_monitor,1,0,0.0000,0.0
2026-06-27T22:23:19.426754,reply_v17,61,0,0.0000,0.0
